year,stateabbr,statedesc,countyname,countyfips,locationname,datasource,category,measure,data_value_unit,data_value_type,data_value,low_confidence_limit,high_confidence_limit,totalpopulation,totalpop18plus,geolocation,locationid,categoryid,measureid,datavaluetypeid,short_question_text,tract_fips
2023,SC,South Carolina,Charleston,45019,45019000400,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,6.3,5.3,7.4,3213,3045,"{'type': 'Point', 'coordinates': [-79.935326, 32.7825377]}",45019000400,HLTHOUT,COPD,CrdPrv,COPD,45019000400
2023,SC,South Carolina,Charleston,45019,45019002611,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,28.0,25.3,30.7,3007,2553,"{'type': 'Point', 'coordinates': [-80.0393762, 32.8348212]}",45019002611,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019002611
2023,SC,South Carolina,Charleston,45019,45019003110,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,37.4,34.2,40.2,7197,5508,"{'type': 'Point', 'coordinates': [-80.0576673, 32.8669862]}",45019003110,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019003110
2023,SC,South Carolina,Charleston,45019,45019002002,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,7.7,6.3,9.3,6128,5079,"{'type': 'Point', 'coordinates': [-79.9611767, 32.7340159]}",45019002002,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,45019002002
2023,SC,South Carolina,Charleston,45019,45019004702,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,4.7,3.9,5.6,2332,1923,"{'type': 'Point', 'coordinates': [-79.8635983, 32.8007285]}",45019004702,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,45019004702
2023,SC,South Carolina,Charleston,45019,45019002605,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,9.0,8.0,10.1,3907,3291,"{'type': 'Point', 'coordinates': [-79.99282, 32.8034113]}",45019002605,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019002605
2022,SC,South Carolina,Charleston,45019,45019004614,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.6,74.1,84.5,7689,5769,"{'type': 'Point', 'coordinates': [-79.8708566, 32.8596909]}",45019004614,PREVENT,MAMMOUSE,CrdPrv,Mammography,45019004614
2022,SC,South Carolina,Charleston,45019,45019001100,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,34.6,30.5,38.7,2988,2500,"{'type': 'Point', 'coordinates': [-79.9565809, 32.7905077]}",45019001100,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019001100
2023,SC,South Carolina,Charleston,45019,45019005400,BRFSS,Health Outcomes,Stroke among adults,%,Crude prevalence,4.2,3.7,4.7,2100,1449,"{'type': 'Point', 'coordinates': [-79.9429888, 32.8200646]}",45019005400,HLTHOUT,STROKE,CrdPrv,Stroke,45019005400
2023,SC,South Carolina,Charleston,45019,45019003105,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,27.4,23.8,31.0,4018,2772,"{'type': 'Point', 'coordinates': [-80.0314105, 32.911863]}",45019003105,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,45019003105
2023,SC,South Carolina,Charleston,45019,45019004622,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults,%,Crude prevalence,82.6,80.1,84.8,4013,3217,"{'type': 'Point', 'coordinates': [-79.8615549, 32.8213062]}",45019004622,PREVENT,CHECKUP,CrdPrv,Annual Checkup,45019004622
2023,SC,South Carolina,Charleston,45019,45019004607,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.5,19.6,25.3,5719,4865,"{'type': 'Point', 'coordinates': [-79.8922487, 32.7958351]}",45019004607,HLTHOUT,DEPRESSION,CrdPrv,Depression,45019004607
2023,SC,South Carolina,Charleston,45019,45019002107,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,10.0,8.7,11.6,11798,9414,"{'type': 'Point', 'coordinates': [-80.0652497, 32.7308274]}",45019002107,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019002107
2023,SC,South Carolina,Charleston,45019,45019002200,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,6.4,5.6,7.2,2848,2413,"{'type': 'Point', 'coordinates': [-80.1839478, 32.6576817]}",45019002200,DISABLT,HEARING,CrdPrv,Hearing Disability,45019002200
2023,SC,South Carolina,Charleston,45019,45019004612,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.5,7.4,9.6,7245,6014,"{'type': 'Point', 'coordinates': [-79.8334709, 32.8352937]}",45019004612,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019004612
2023,SC,South Carolina,Charleston,45019,45019002701,BRFSS,Disability,Independent living disability among adults,%,Crude prevalence,7.4,6.5,8.4,2597,2190,"{'type': 'Point', 'coordinates': [-80.0287926, 32.7976991]}",45019002701,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability,45019002701
2023,SC,South Carolina,Charleston,45019,45019000700,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,2.9,2.5,3.3,2432,2336,"{'type': 'Point', 'coordinates': [-79.938546, 32.7893794]}",45019000700,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019000700
2023,SC,South Carolina,Charleston,45019,45019003500,BRFSS,Disability,Hearing disability among adults,%,Crude prevalence,4.6,4.0,5.3,3333,2735,"{'type': 'Point', 'coordinates': [-79.9908044, 32.8884799]}",45019003500,DISABLT,HEARING,CrdPrv,Hearing Disability,45019003500
2023,SC,South Carolina,Charleston,45019,45019005300,BRFSS,Health Outcomes,High cholesterol among adults who have ever been screened,%,Crude prevalence,32.9,30.0,35.7,3629,2868,"{'type': 'Point', 'coordinates': [-79.9443767, 32.8001609]}",45019005300,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol,45019005300
2023,SC,South Carolina,Charleston,45019,45019001000,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,75.8,70.3,79.9,2331,2112,"{'type': 'Point', 'coordinates': [-79.9443325, 32.7919285]}",45019001000,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,45019001000
2023,SC,South Carolina,Charleston,45019,45019003116,BRFSS,Health Outcomes,Chronic obstructive pulmonary disease among adults,%,Crude prevalence,5.8,5.0,6.8,4736,3864,"{'type': 'Point', 'coordinates': [-80.0462872, 32.9509983]}",45019003116,HLTHOUT,COPD,CrdPrv,COPD,45019003116
2023,SC,South Carolina,Charleston,45019,45019005900,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,1.9,1.7,2.2,5521,4882,"{'type': 'Point', 'coordinates': [-79.963007, 32.801472]}",45019005900,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019005900
2022,SC,South Carolina,Charleston,45019,45019004618,BRFSS,Health Risk Behaviors,Short sleep duration among adults,%,Crude prevalence,30.1,26.4,33.9,6534,4867,"{'type': 'Point', 'coordinates': [-79.8001535, 32.8712607]}",45019004618,RISKBEH,SLEEP,CrdPrv,Short Sleep Duration,45019004618
2023,SC,South Carolina,Charleston,45019,45019004000,BRFSS,Health Outcomes,High blood pressure among adults,%,Crude prevalence,48.9,45.6,52.2,2411,1799,"{'type': 'Point', 'coordinates': [-79.9893873, 32.8453153]}",45019004000,HLTHOUT,BPHIGH,CrdPrv,High Blood Pressure,45019004000
2022,SC,South Carolina,Charleston,45019,45019002606,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,78.4,75.3,81.4,2130,1717,"{'type': 'Point', 'coordinates': [-79.9780481, 32.819367]}",45019002606,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019002606
2023,SC,South Carolina,Charleston,45019,45019004901,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,7.9,6.9,8.9,1838,1523,"{'type': 'Point', 'coordinates': [-79.7864097, 32.7868965]}",45019004901,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019004901
2023,SC,South Carolina,Charleston,45019,45019003500,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,75.3,72.3,78.0,3333,2735,"{'type': 'Point', 'coordinates': [-79.9908044, 32.8884799]}",45019003500,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,45019003500
2022,SC,South Carolina,Charleston,45019,45019003115,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,74.1,67.5,79.8,7372,5826,"{'type': 'Point', 'coordinates': [-80.0612119, 32.9799447]}",45019003115,PREVENT,MAMMOUSE,CrdPrv,Mammography,45019003115
2023,SC,South Carolina,Charleston,45019,45019002004,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,11.4,9.7,13.3,1595,1392,"{'type': 'Point', 'coordinates': [-79.935967, 32.6590742]}",45019002004,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019002004
2023,SC,South Carolina,Charleston,45019,45019002604,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,5.6,4.9,6.3,3619,2952,"{'type': 'Point', 'coordinates': [-80.0002429, 32.8222997]}",45019002604,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019002604
2023,SC,South Carolina,Charleston,45019,45019000500,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,76.4,73.7,78.7,1761,1579,"{'type': 'Point', 'coordinates': [-79.9468711, 32.7792848]}",45019000500,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,45019000500
2023,SC,South Carolina,Charleston,45019,45019005001,BRFSS,Prevention,Current lack of health insurance among adults aged 18-64 years,%,Crude prevalence,8.3,6.9,9.9,1696,1420,"{'type': 'Point', 'coordinates': [-79.6522483, 33.0343517]}",45019005001,PREVENT,ACCESS2,CrdPrv,Health Insurance,45019005001
2023,SC,South Carolina,Charleston,45019,45019002004,BRFSS,Disability,Vision disability among adults,%,Crude prevalence,3.2,2.6,3.9,1595,1392,"{'type': 'Point', 'coordinates': [-79.935967, 32.6590742]}",45019002004,DISABLT,VISION,CrdPrv,Vision Disability,45019002004
2023,SC,South Carolina,Charleston,45019,45019004901,BRFSS,Health-Related Social Needs,Lack of reliable transportation in the past 12 months among adults,%,Crude prevalence,3.2,2.6,3.9,1838,1523,"{'type': 'Point', 'coordinates': [-79.7864097, 32.7868965]}",45019004901,SOCLNEED,LACKTRPT,CrdPrv,Transportation Barriers,45019004901
2023,SC,South Carolina,Charleston,45019,45019005400,BRFSS,Health Outcomes,Depression among adults,%,Crude prevalence,22.1,19.3,25.1,2100,1449,"{'type': 'Point', 'coordinates': [-79.9429888, 32.8200646]}",45019005400,HLTHOUT,DEPRESSION,CrdPrv,Depression,45019005400
2023,SC,South Carolina,Charleston,45019,45019005900,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,6.4,5.6,7.3,5521,4882,"{'type': 'Point', 'coordinates': [-79.963007, 32.801472]}",45019005900,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019005900
2023,SC,South Carolina,Charleston,45019,45019000600,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.6,7.5,9.7,1074,1033,"{'type': 'Point', 'coordinates': [-79.9510689, 32.785061]}",45019000600,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019000600
2023,SC,South Carolina,Charleston,45019,45019004610,BRFSS,Health Status,Frequent physical distress among adults,%,Crude prevalence,9.5,8.2,11.0,5007,3829,"{'type': 'Point', 'coordinates': [-79.7688751, 32.8245244]}",45019004610,HLTHSTAT,PHLTH,CrdPrv,Frequent Physical Distress,45019004610
2023,SC,South Carolina,Charleston,45019,45019002702,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,11.6,9.8,13.7,4679,3711,"{'type': 'Point', 'coordinates': [-80.0087214, 32.792693]}",45019002702,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,45019002702
2022,SC,South Carolina,Charleston,45019,45019001500,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.0,9.1,13.2,1520,1312,"{'type': 'Point', 'coordinates': [-79.9522715, 32.8070997]}",45019001500,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019001500
2023,SC,South Carolina,Charleston,45019,45019002300,BRFSS,Prevention,Cholesterol screening among adults,%,Crude prevalence,92.2,90.9,93.3,1884,1660,"{'type': 'Point', 'coordinates': [-80.315321, 32.5734128]}",45019002300,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening,45019002300
2023,SC,South Carolina,Charleston,45019,45019002009,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,29.6,26.1,33.3,4264,3543,"{'type': 'Point', 'coordinates': [-79.9218133, 32.6957389]}",45019002009,SOCLNEED,LONELINESS,CrdPrv,Loneliness,45019002009
2022,SC,South Carolina,Charleston,45019,45019003104,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,57.2,52.8,61.4,5741,4345,"{'type': 'Point', 'coordinates': [-80.0392057, 32.9290256]}",45019003104,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019003104
2023,SC,South Carolina,Charleston,45019,45019004800,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,9.1,7.6,11.1,1891,1487,"{'type': 'Point', 'coordinates': [-79.8607661, 32.7629758]}",45019004800,DISABLT,MOBILITY,CrdPrv,Mobility Disability,45019004800
2022,SC,South Carolina,Charleston,45019,45019004902,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,2.6,2.0,3.1,2509,2128,"{'type': 'Point', 'coordinates': [-79.7351795, 32.8133989]}",45019004902,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019004902
2023,SC,South Carolina,Charleston,45019,45019003104,BRFSS,Disability,Any disability among adults,%,Crude prevalence,34.7,30.9,38.5,5741,4345,"{'type': 'Point', 'coordinates': [-80.0392057, 32.9290256]}",45019003104,DISABLT,DISABILITY,CrdPrv,Any Disability,45019003104
2023,SC,South Carolina,Charleston,45019,45019003110,BRFSS,Health-Related Social Needs,Utility services shut-off threat in the past 12 months among adults,%,Crude prevalence,14.5,12.6,16.5,7197,5508,"{'type': 'Point', 'coordinates': [-80.0576673, 32.8669862]}",45019003110,SOCLNEED,SHUTUTILITY,CrdPrv,Utility Services Threat,45019003110
2023,SC,South Carolina,Charleston,45019,45019000100,BRFSS,Health-Related Social Needs,Food insecurity in the past 12 months among adults,%,Crude prevalence,9.6,7.0,12.7,2087,1742,"{'type': 'Point', 'coordinates': [-79.9406132, 32.7721636]}",45019000100,SOCLNEED,FOODINSECU,CrdPrv,Food Insecurity,45019000100
2023,SC,South Carolina,Charleston,45019,45019000500,BRFSS,Disability,Mobility disability among adults,%,Crude prevalence,6.6,5.5,8.0,1761,1579,"{'type': 'Point', 'coordinates': [-79.9468711, 32.7792848]}",45019000500,DISABLT,MOBILITY,CrdPrv,Mobility Disability,45019000500
2023,SC,South Carolina,Charleston,45019,45019003000,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,10.3,8.5,12.5,3897,3153,"{'type': 'Point', 'coordinates': [-79.9726864, 32.7772471]}",45019003000,HLTHSTAT,GHLTH,CrdPrv,General Health,45019003000
2022,SC,South Carolina,Charleston,45019,45019005100,BRFSS,Prevention,Visited dentist or dental clinic in the past year among adults,%,Crude prevalence,72.1,69.5,74.6,1639,1483,"{'type': 'Point', 'coordinates': [-79.9264498, 32.7866809]}",45019005100,PREVENT,DENTAL,CrdPrv,Dental Visit,45019005100
2022,SC,South Carolina,Charleston,45019,45019004612,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,7.4,6.0,8.9,7245,6014,"{'type': 'Point', 'coordinates': [-79.8334709, 32.8352937]}",45019004612,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost,45019004612
2023,SC,South Carolina,Charleston,45019,45019005900,BRFSS,Health Outcomes,Current asthma among adults,%,Crude prevalence,8.0,7.0,9.1,5521,4882,"{'type': 'Point', 'coordinates': [-79.963007, 32.801472]}",45019005900,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,45019005900
2022,SC,South Carolina,Charleston,45019,45019003107,BRFSS,Prevention,Colorectal cancer screening among adults aged 45–75 years,%,Crude prevalence,70.1,66.3,73.7,7501,5945,"{'type': 'Point', 'coordinates': [-80.1009931, 32.9600374]}",45019003107,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening,45019003107
2023,SC,South Carolina,Charleston,45019,45019000100,BRFSS,Disability,Self-care disability among adults,%,Crude prevalence,3.1,2.5,3.9,2087,1742,"{'type': 'Point', 'coordinates': [-79.9406132, 32.7721636]}",45019000100,DISABLT,SELFCARE,CrdPrv,Self-care Disability,45019000100
2023,SC,South Carolina,Charleston,45019,45019001901,BRFSS,Health-Related Social Needs,Loneliness among adults,%,Crude prevalence,27.3,23.9,30.9,4394,3625,"{'type': 'Point', 'coordinates': [-79.9967682, 32.7470539]}",45019001901,SOCLNEED,LONELINESS,CrdPrv,Loneliness,45019001901
2023,SC,South Carolina,Charleston,45019,45019002300,BRFSS,Health-Related Social Needs,Housing insecurity in the past 12 months among adults,%,Crude prevalence,10.0,8.1,12.0,1884,1660,"{'type': 'Point', 'coordinates': [-80.315321, 32.5734128]}",45019002300,SOCLNEED,HOUSINSECU,CrdPrv,Housing Insecurity,45019002300
2023,SC,South Carolina,Charleston,45019,45019002105,BRFSS,Disability,Cognitive disability among adults,%,Crude prevalence,5.9,4.8,7.0,2184,2106,"{'type': 'Point', 'coordinates': [-80.1681457, 32.5818931]}",45019002105,DISABLT,COGNITION,CrdPrv,Cognitive Disability,45019002105
2023,SC,South Carolina,Charleston,45019,45019003117,BRFSS,Prevention,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude prevalence,80.1,77.6,82.3,3686,3026,"{'type': 'Point', 'coordinates': [-80.0581703, 32.9550321]}",45019003117,PREVENT,BPMED,CrdPrv,High Blood Pressure Medication,45019003117
2023,SC,South Carolina,Charleston,45019,45019002605,BRFSS,Health Outcomes,Diagnosed diabetes among adults,%,Crude prevalence,14.2,12.5,16.1,3907,3291,"{'type': 'Point', 'coordinates': [-79.99282, 32.8034113]}",45019002605,HLTHOUT,DIABETES,CrdPrv,Diabetes,45019002605
2023,SC,South Carolina,Charleston,45019,45019002107,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,%,Crude prevalence,9.6,7.6,11.8,11798,9414,"{'type': 'Point', 'coordinates': [-80.0652497, 32.7308274]}",45019002107,RISKBEH,CSMOKING,CrdPrv,Current Cigarette Smoking,45019002107
2023,SC,South Carolina,Charleston,45019,45019000900,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude prevalence,19.0,15.9,22.7,1560,1334,"{'type': 'Point', 'coordinates': [-79.9287806, 32.7976264]}",45019000900,HLTHSTAT,GHLTH,CrdPrv,General Health,45019000900
2023,SC,South Carolina,Charleston,45019,45019004701,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,11.9,10.2,13.7,5804,4449,"{'type': 'Point', 'coordinates': [-79.8675218, 32.7801651]}",45019004701,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,45019004701
2023,SC,South Carolina,Charleston,45019,45019002002,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.3,3.8,4.8,6128,5079,"{'type': 'Point', 'coordinates': [-79.9611767, 32.7340159]}",45019002002,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019002002
2023,SC,South Carolina,Charleston,45019,45019003116,BRFSS,Health Outcomes,Coronary heart disease among adults,%,Crude prevalence,4.0,3.5,4.5,4736,3864,"{'type': 'Point', 'coordinates': [-80.0462872, 32.9509983]}",45019003116,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease,45019003116
2023,SC,South Carolina,Charleston,45019,45019005002,BRFSS,Health Risk Behaviors,Binge drinking among adults,%,Crude prevalence,15.9,13.6,18.2,3111,2576,"{'type': 'Point', 'coordinates': [-79.4854865, 33.0606513]}",45019005002,RISKBEH,BINGE,CrdPrv,Binge Drinking,45019005002
2023,SC,South Carolina,Charleston,45019,45019002702,BRFSS,Health Status,Frequent mental distress among adults,%,Crude prevalence,16.9,14.9,19.0,4679,3711,"{'type': 'Point', 'coordinates': [-80.0087214, 32.792693]}",45019002702,HLTHSTAT,MHLTH,CrdPrv,Frequent Mental Distress,45019002702
