Date,ACHC,BKNG,BUD,CELH,CRWD,DUOL,ELF,ETSY,EXPE,GOOGL,HIMS,KDP,LULU,LYV,MNST,NVDA,ONON,PANW,PEP,PLNT,RBLX,ROST,SAM,STZ,TAP,TJX,TTWO,VST
2019-01-28,27.489999771118164,71.0350570678711,65.9264907836914,1.2166670560836792,,,8.529999732971191,54.91999816894531,113.86824035644531,53.51844024658203,,21.88469696044922,149.6999969482422,52.83000183105469,27.780000686645508,3.4173755645751953,,34.60166549682617,86.3287353515625,57.7400016784668,,85.09619903564453,246.85000610351562,146.59678649902344,52.044715881347656,44.28041458129883,102.38999938964844,20.822235107421875
2019-01-29,27.479999542236328,70.8470687866211,66.20387268066406,1.226667046546936,,,8.4399995803833,53.52000045776367,113.90715789794922,53.03274917602539,,22.026159286499023,148.9499969482422,52.560001373291016,27.739999771118164,3.258652687072754,,34.461666107177734,86.47154998779297,57.58000183105469,,85.0311279296875,244.8300018310547,146.8150634765625,52.53150177001953,44.08144760131836,100.80999755859375,21.018430709838867
2019-01-30,27.770000457763672,71.23482513427734,67.05390167236328,1.2633329629898071,,,8.449999809265137,54.189998626708984,116.18374633789062,54.41697311401367,,22.117692947387695,148.61000061035156,53.22999954223633,28.110000610351562,3.4020237922668457,,35.47666549682617,87.91535949707031,58.04999923706055,,85.79340362548828,244.17999267578125,148.9629364013672,53.00205993652344,44.226165771484375,102.5999984741211,21.25728988647461
2019-01-31,27.360000610351562,71.78749084472656,68.39606475830078,1.363332986831665,,,8.399999618530273,54.650001525878906,116.01834106445312,55.79970932006836,,22.65024185180664,147.80999755859375,53.5099983215332,28.6200008392334,3.5595080852508545,,35.8033332824707,89.38300323486328,57.91999816894531,,85.63539123535156,249.16000366210938,151.6259765625,54.04051208496094,44.9768180847168,105.55000305175781,21.419353485107422
2019-02-01,27.770000457763672,71.95003509521484,68.75395965576172,1.3333330154418945,,,8.430000305175781,54.380001068115234,118.66463470458984,55.43940734863281,,22.641925811767578,146.1199951171875,52.77000045776367,28.975000381469727,3.5837748050689697,,36.711666107177734,89.00223541259766,57.9900016784668,,85.27283477783203,245.9199981689453,151.70457458496094,53.54561996459961,44.226165771484375,104.94999694824219,21.385236740112305
2019-02-04,27.790000915527344,72.8912353515625,69.26398468017578,1.3766670227050781,,,8.4399995803833,54.7400016784668,120.19208526611328,56.56938552856445,,22.608638763427734,146.63999938964844,53.16999816894531,29.09000015258789,3.693965196609497,,36.69333267211914,89.71621704101562,58.150001525878906,,85.83985900878906,244.27999877929688,150.8838348388672,53.423919677734375,44.30756759643555,106.30000305175781,21.666723251342773
2019-02-05,27.790000915527344,74.50769805908203,70.5614013671875,1.3833329677581787,,,8.600000381469727,55.439998626708984,122.78973388671875,57.08729934692383,,22.5587100982666,146.88999938964844,53.34000015258789,28.80500030517578,3.713031768798828,,36.48833465576172,89.56547546386719,58.400001525878906,,86.63003540039062,254.6699981689453,152.5514678955078,53.959373474121094,44.515567779541016,107.29000091552734,21.49612808227539
2019-02-06,27.719999313354492,74.69061279296875,70.0603256225586,1.363332986831665,,,8.59000015258789,52.59000015258789,124.41447448730469,55.651031494140625,,22.56703758239746,145.75999450683594,53.150001525878906,28.68000030517578,3.7885549068450928,,36.758331298828125,89.6844711303711,57.91999816894531,,86.1373519897461,251.89999389648438,150.42977905273438,53.27789306640625,44.09953308105469,92.52999877929688,21.547306060791016
2019-02-07,27.610000610351562,73.52066040039062,68.80764770507812,1.2999999523162842,,,8.609999656677246,51.529998779296875,124.40475463867188,54.80949020385742,,22.608638763427734,147.6300048828125,53.4900016784668,28.71500015258789,3.6503844261169434,,36.57500076293945,89.71621704101562,57.5,,86.07229614257812,260.25,151.9664764404297,53.19676971435547,43.882476806640625,96.38999938964844,21.777618408203125
2019-02-08,26.399999618530273,73.28684997558594,68.1365737915039,1.273332953453064,,,9.239999771118164,53.150001525878906,127.2553482055664,54.63454818725586,,23.116233825683594,148.6199951171875,54.20000076293945,28.94499969482422,3.6689558029174805,,37.436668395996094,89.6606674194336,57.36000061035156,,86.40693664550781,264.0799865722656,152.988037109375,52.68564987182617,44.262325286865234,97.13999938964844,22.118831634521484
2019-02-11,26.760000228881836,73.04830169677734,68.33341979980469,1.2066669464111328,,,9.34000015258789,53.150001525878906,123.19833374023438,54.62165832519531,,23.449073791503906,149.7899932861328,54.02000045776367,29.0,3.6263647079467773,,37.310001373291016,89.62098693847656,57.900001525878906,,87.50386047363281,261.6499938964844,151.48867797851562,53.02639389038086,44.40703582763672,93.44000244140625,22.272375106811523
2019-02-12,27.15999984741211,74.23468780517578,68.3155288696289,1.1833330392837524,,,9.40999984741211,55.83000183105469,123.14970397949219,55.88346862792969,,23.548933029174805,157.32000732421875,55.06999969482422,29.44499969482422,3.743241310119629,,37.40833282470703,90.27153778076172,58.86000061035156,,88.08953857421875,268.4200134277344,150.7608642578125,48.020687103271484,44.99491882324219,89.25,22.425920486450195
2019-02-13,27.1299991607666,75.20137023925781,69.55924224853516,1.1666669845581055,,,9.5,55.040000915527344,124.00584411621094,55.93551254272461,,23.648786544799805,155.27000427246094,55.150001525878906,29.655000686645508,3.785583734512329,,37.026668548583984,90.5333251953125,58.43000030517578,,87.97798156738281,269.32000732421875,153.2423095703125,48.41822814941406,45.29909133911133,92.13999938964844,22.2894344329834
2019-02-14,27.18000030517578,74.51045227050781,67.91288757324219,1.1433329582214355,,,9.430000305175781,54.060001373291016,123.32483673095703,55.9637565612793,,23.241052627563477,154.85000610351562,55.369998931884766,29.315000534057617,3.8264405727386475,,37.526668548583984,89.31954193115234,58.63999938964844,,86.72300720214844,270.5199890136719,152.53207397460938,48.54804229736328,44.944984436035156,93.27999877929688,22.442975997924805
2019-02-15,28.40999984741211,75.73404693603516,69.5145034790039,1.1733330488204956,,,9.380000114440918,54.65999984741211,123.64588165283203,55.48945999145508,,23.499006271362305,151.08999633789062,56.34000015258789,29.360000610351562,3.8960213661193848,,37.79499816894531,91.95336151123047,58.970001220703125,,87.39234161376953,271.3500061035156,153.36505126953125,49.416107177734375,45.60780334472656,93.30000305175781,22.61358070373535
2019-02-19,28.09000015258789,75.80964660644531,68.99555206298828,1.2100000381469727,,,9.40999984741211,55.279998779296875,124.7744369506836,55.8304328918457,,23.440759658813477,147.57000732421875,55.689998626708984,29.114999771118164,3.878688335418701,,38.31666564941406,91.96923828125,58.56999969482422,,87.07626342773438,268.92999267578125,153.1984405517578,49.57838821411133,45.83479690551758,93.2699966430664,22.681827545166016
2019-02-20,27.540000915527344,75.4441909790039,69.50556182861328,1.190000057220459,,,9.5600004196167,54.18000030517578,125.1052474975586,55.537044525146484,,23.440759658813477,148.1199951171875,55.650001525878906,29.350000381469727,3.9259824752807617,,37.77333450317383,91.88990783691406,58.47999954223633,,87.35516357421875,268.29998779296875,146.411865234375,49.8055419921875,45.862030029296875,88.66999816894531,22.724477767944336
2019-02-21,27.719999313354492,74.66632843017578,69.34452056884766,1.1666669845581055,,,9.5600004196167,53.029998779296875,124.6285171508789,54.72523498535156,,23.440759658813477,148.11000061035156,55.869998931884766,29.440000534057617,3.857145309448242,,37.6966667175293,92.1041030883789,58.25,,86.94612121582031,306.75,145.24566650390625,50.36533737182617,45.516998291015625,87.58999633789062,22.82683753967285
2019-02-22,27.700000762939453,74.83122253417969,67.14337158203125,1.1933330297470093,,,9.850000381469727,56.66999816894531,123.53887939453125,55.33731460571289,,22.866594314575195,149.25999450683594,56.86000061035156,29.219999313354492,3.9418301582336426,,38.349998474121094,92.62767028808594,58.0,,87.72696685791016,308.70001220703125,148.2356414794922,50.2436408996582,45.71675491333008,87.06999969482422,22.937728881835938
2019-02-25,27.850000381469727,74.02867126464844,66.98231506347656,1.2100000381469727,,,9.449999809265137,59.0099983215332,122.74110412597656,55.37547302246094,,22.467182159423828,148.5399932861328,56.77000045776367,29.270000457763672,3.9294495582580566,,38.97999954223633,92.07234954833984,56.720001220703125,,87.25288391113281,304.4200134277344,146.56092834472656,49.52159118652344,44.85417556762695,87.29000091552734,22.656238555908203
2019-02-26,27.43000030517578,75.03529357910156,67.28653717041016,1.2233330011367798,,,9.479999542236328,68.6500015258789,124.10314178466797,55.60741424560547,,22.09272575378418,150.97999572753906,56.349998474121094,29.3700008392334,3.8900792598724365,,39.258331298828125,92.0009765625,56.88999938964844,,87.69912719726562,306.3500061035156,148.54249572753906,49.52159118652344,45.14472961425781,87.33999633789062,22.417383193969727
2019-02-27,26.229999542236328,74.65418243408203,66.85704803466797,1.2400000095367432,,,7.300000190734863,71.73999786376953,124.72579956054688,55.651031494140625,,22.417251586914062,150.55999755859375,56.349998474121094,29.3700008392334,3.8482306003570557,,42.47999954223633,91.52496337890625,58.45000076293945,,88.10810852050781,305.6700134277344,148.40220642089844,49.57838821411133,46.81541442871094,84.62999725341797,22.306495666503906
